,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2320,1.2320,0.08%,开放申购,开放赎回,002972,2021-04-30
2,1.2310,1.2310,0.08%,开放申购,开放赎回,002972,2021-04-29
3,1.2300,1.2300,0.24%,开放申购,开放赎回,002972,2021-04-28
4,1.2270,1.2270,0.08%,开放申购,开放赎回,002972,2021-04-27
5,1.2260,1.2260,-0.16%,开放申购,开放赎回,002972,2021-04-26
6,1.2280,1.2280,0.08%,开放申购,开放赎回,002972,2021-04-23
7,1.2270,1.2270,0.00%,开放申购,开放赎回,002972,2021-04-22
8,1.2270,1.2270,0.08%,开放申购,开放赎回,002972,2021-04-21
9,1.2260,1.2260,0.00%,开放申购,开放赎回,002972,2021-04-20
10,1.2260,1.2260,0.49%,开放申购,开放赎回,002972,2021-04-19
12,1.2200,1.2200,0.08%,开放申购,开放赎回,002972,2021-04-16
13,1.2190,1.2190,0.00%,开放申购,开放赎回,002972,2021-04-15
14,1.2190,1.2190,0.16%,开放申购,开放赎回,002972,2021-04-14
15,1.2170,1.2170,0.08%,开放申购,开放赎回,002972,2021-04-13
16,1.2160,1.2160,-0.33%,开放申购,开放赎回,002972,2021-04-12
17,1.2200,1.2200,-0.16%,开放申购,开放赎回,002972,2021-04-09
18,1.2220,1.2220,0.08%,开放申购,开放赎回,002972,2021-04-08
19,1.2210,1.2210,-0.16%,开放申购,开放赎回,002972,2021-04-07
20,1.2230,1.2230,-0.08%,开放申购,开放赎回,002972,2021-04-06
21,1.2240,1.2240,0.25%,开放申购,开放赎回,002972,2021-04-02
23,1.2210,1.2210,0.16%,开放申购,开放赎回,002972,2021-04-01
24,1.2190,1.2190,0.00%,开放申购,开放赎回,002972,2021-03-31
25,1.2190,1.2190,0.16%,开放申购,开放赎回,002972,2021-03-30
26,1.2170,1.2170,0.00%,开放申购,开放赎回,002972,2021-03-29
27,1.2170,1.2170,0.25%,开放申购,开放赎回,002972,2021-03-26
28,1.2140,1.2140,0.17%,开放申购,开放赎回,002972,2021-03-25
29,1.2120,1.2120,-0.16%,开放申购,开放赎回,002972,2021-03-24
30,1.2140,1.2140,-0.16%,开放申购,开放赎回,002972,2021-03-23
31,1.2160,1.2160,0.25%,开放申购,开放赎回,002972,2021-03-22
32,1.2130,1.2130,-0.25%,开放申购,开放赎回,002972,2021-03-19
34,1.2160,1.2160,0.16%,开放申购,开放赎回,002972,2021-03-18
35,1.2140,1.2140,0.25%,开放申购,开放赎回,002972,2021-03-17
36,1.2110,1.2110,0.08%,开放申购,开放赎回,002972,2021-03-16
37,1.2100,1.2100,-0.41%,开放申购,开放赎回,002972,2021-03-15
38,1.2150,1.2150,0.08%,开放申购,开放赎回,002972,2021-03-12
39,1.2140,1.2140,0.17%,开放申购,开放赎回,002972,2021-03-11
40,1.2120,1.2120,0.25%,开放申购,开放赎回,002972,2021-03-10
41,1.2090,1.2090,-0.33%,开放申购,开放赎回,002972,2021-03-09
42,1.2130,1.2130,-0.49%,开放申购,开放赎回,002972,2021-03-08
43,1.2190,1.2190,0.08%,开放申购,开放赎回,002972,2021-03-05
45,1.2180,1.2180,-0.49%,开放申购,开放赎回,002972,2021-03-04
46,1.2240,1.2240,0.16%,开放申购,开放赎回,002972,2021-03-03
47,1.2220,1.2220,-0.08%,开放申购,开放赎回,002972,2021-03-02
48,1.2230,1.2230,0.33%,开放申购,开放赎回,002972,2021-03-01
49,1.2190,1.2190,-0.33%,开放申购,开放赎回,002972,2021-02-26
50,1.2230,1.2230,0.00%,开放申购,开放赎回,002972,2021-02-25
51,1.2230,1.2230,-0.33%,开放申购,开放赎回,002972,2021-02-24
52,1.2270,1.2270,-0.16%,开放申购,开放赎回,002972,2021-02-23
53,1.2290,1.2290,-0.49%,开放申购,开放赎回,002972,2021-02-22
54,1.2350,1.2350,0.08%,开放申购,开放赎回,002972,2021-02-19
56,1.2340,1.2340,-0.24%,开放申购,开放赎回,002972,2021-02-18
57,1.2370,1.2370,0.24%,开放申购,开放赎回,002972,2021-02-10
58,1.2340,1.2340,0.33%,开放申购,开放赎回,002972,2021-02-09
59,1.2300,1.2300,0.41%,开放申购,开放赎回,002972,2021-02-08
60,1.2250,1.2250,-0.08%,开放申购,开放赎回,002972,2021-02-05
61,1.2260,1.2260,-0.24%,开放申购,开放赎回,002972,2021-02-04
62,1.2290,1.2290,-0.16%,开放申购,开放赎回,002972,2021-02-03
63,1.2310,1.2310,0.41%,开放申购,开放赎回,002972,2021-02-02
64,1.2260,1.2260,0.41%,开放申购,开放赎回,002972,2021-02-01
65,1.2210,1.2210,0.08%,开放申购,开放赎回,002972,2021-01-29
67,1.2200,1.2200,-0.65%,开放申购,开放赎回,002972,2021-01-28
68,1.2280,1.2280,0.16%,开放申购,开放赎回,002972,2021-01-27
69,1.2260,1.2260,-0.57%,开放申购,开放赎回,002972,2021-01-26
70,1.2330,1.2330,0.16%,开放申购,开放赎回,002972,2021-01-25
71,1.2310,1.2310,0.33%,开放申购,开放赎回,002972,2021-01-22
72,1.2270,1.2270,0.33%,开放申购,开放赎回,002972,2021-01-21
73,1.2230,1.2230,0.33%,开放申购,开放赎回,002972,2021-01-20
74,1.2190,1.2190,-0.33%,开放申购,开放赎回,002972,2021-01-19
75,1.2230,1.2230,0.16%,开放申购,开放赎回,002972,2021-01-18
76,1.2210,1.2210,-0.25%,开放申购,开放赎回,002972,2021-01-15
78,1.2240,1.2240,-0.49%,开放申购,开放赎回,002972,2021-01-14
79,1.2300,1.2300,0.08%,开放申购,开放赎回,002972,2021-01-13
80,1.2290,1.2290,0.57%,开放申购,开放赎回,002972,2021-01-12
81,1.2220,1.2220,-0.24%,开放申购,开放赎回,002972,2021-01-11
82,1.2250,1.2250,-0.08%,开放申购,开放赎回,002972,2021-01-08
83,1.2260,1.2260,0.57%,开放申购,开放赎回,002972,2021-01-07
84,1.2190,1.2190,0.00%,开放申购,开放赎回,002972,2021-01-06
85,1.2190,1.2190,0.58%,开放申购,开放赎回,002972,2021-01-05
86,1.2120,1.2120,0.25%,开放申购,开放赎回,002972,2021-01-04
