,unit_net_worth,cumulative_net_worth,daily_growth_rate,subscription_status,redemption_status,code,cur_date_d
1,1.2600,1.2600,,暂停申购,暂停赎回,001615,2021-04-30
2,1.2600,1.2600,,暂停申购,暂停赎回,001615,2021-04-23
3,1.2580,1.2580,,暂停申购,暂停赎回,001615,2021-04-16
4,1.2550,1.2550,,暂停申购,暂停赎回,001615,2021-04-09
5,1.2550,1.2550,,暂停申购,暂停赎回,001615,2021-04-02
6,1.2530,1.2530,,暂停申购,暂停赎回,001615,2021-03-26
7,1.2540,1.2540,,暂停申购,暂停赎回,001615,2021-03-19
8,1.2560,1.2560,0.08%,开放申购,开放赎回,001615,2021-03-12
9,1.2550,1.2550,0.24%,开放申购,开放赎回,001615,2021-03-11
10,1.2520,1.2520,0.24%,开放申购,开放赎回,001615,2021-03-10
12,1.2490,1.2490,-0.16%,开放申购,开放赎回,001615,2021-03-09
13,1.2510,1.2510,-0.16%,开放申购,开放赎回,001615,2021-03-08
14,1.2530,1.2530,,暂停申购,暂停赎回,001615,2021-03-05
15,1.2530,1.2530,,暂停申购,暂停赎回,001615,2021-02-26
16,1.2590,1.2590,,暂停申购,暂停赎回,001615,2021-02-19
17,1.2610,1.2610,,暂停申购,暂停赎回,001615,2021-02-10
18,1.2540,1.2540,,暂停申购,暂停赎回,001615,2021-02-05
19,1.2510,1.2510,,暂停申购,暂停赎回,001615,2021-01-29
20,1.2590,1.2590,,暂停申购,暂停赎回,001615,2021-01-22
21,1.2540,1.2540,,暂停申购,暂停赎回,001615,2021-01-15
23,1.2550,1.2550,,暂停申购,暂停赎回,001615,2021-01-08
